ID_Venta,Fecha_Venta,Producto,Precio_Unitario,Cantidad,ID_Cliente,Tipo_Pago,ID_Empleado
1764,2022-01-18 15:15:39.913304434,Auriculares,774.18,1,102.0,Transferencia,E003
1765,2022-01-18 15:30:04.201400466,nan,957.44,1,101.0,Efectivo,E002
1766,2022-01-18 15:44:28.489496498,Smartwatch,575.95,3,101.0,Tarjeta Crédito,E002
1767,2022-01-18 15:58:52.777592530,Smartwatch,939.85,1,,Transferencia,E003
1768,2022-01-18 16:13:17.065688562,Smartwatch,211.13,1,103.0,Transferencia,E001
1769,2022-01-18 16:27:41.353784594,Auriculares,78.4,4,101.0,Tarjeta Crédito,E002
1770,2022-01-18 16:42:05.641880626,Smartwatch,715.63,2,101.0,nan,E001
1771,2022-01-18 16:56:29.929976658,nan,870.32,3,102.0,Transferencia,E002
1772,2022-01-18 17:10:54.218072690,Cámara,902.05,1,102.0,nan,E001
1773,2022-01-18 17:25:18.506168722,Tablet,108.4,3,103.0,Transferencia,E001
1774,2022-01-18 17:39:42.794264754,Smartwatch,385.57,3,102.0,Tarjeta Crédito,E003
1775,2022-01-18 17:54:07.082360786,Cámara,472.09,3,103.0,Efectivo,E002
1776,2022-01-18 18:08:31.370456818,Cámara,929.91,4,103.0,Efectivo,E002
1777,2022-01-18 18:22:55.658552850,Cámara,328.29,3,102.0,Efectivo,E002
1778,2022-01-18 18:37:19.946648882,Tablet,703.96,2,101.0,Transferencia,E001
1779,2022-01-18 18:51:44.234744915,Tablet,258.89,4,103.0,Efectivo,E001
1780,2022-01-18 19:06:08.522840947,nan,632.09,4,102.0,Transferencia,E002
1781,2022-01-18 19:20:32.810936979,Smartwatch,157.47,1,101.0,nan,E003
1782,2022-01-18 19:34:57.099033011,Tablet,766.82,1,103.0,Efectivo,E003
1783,2022-01-18 19:49:21.387129043,Portátil,92.32,3,103.0,Efectivo,E003
1784,2022-01-18 20:03:45.675225075,Portátil,998.43,2,103.0,Efectivo,E003
1785,2022-01-18 20:18:09.963321107,nan,811.33,2,102.0,Tarjeta Crédito,E001
1786,2022-01-18 20:32:34.251417139,Portátil,632.06,2,101.0,Transferencia,E003
1787,2022-01-18 20:46:58.539513171,nan,780.08,3,,Transferencia,E003
1788,2022-01-18 21:01:22.827609203,Portátil,52.88,4,103.0,Transferencia,E003
1789,2022-01-18 21:15:47.115705235,Teléfono,456.98,3,101.0,nan,E001
1790,2022-01-18 21:30:11.403801267,Teléfono,613.94,1,,Transferencia,E001
1791,2022-01-18 21:44:35.691897299,Smartwatch,977.39,4,,Efectivo,E001
1792,2022-01-18 21:58:59.979993331,Teléfono,397.57,2,,nan,E003
1793,2022-01-18 22:13:24.268089363,Auriculares,971.97,1,102.0,nan,E003
1794,2022-01-18 22:27:48.556185395,Teléfono,539.77,1,,Efectivo,E002
1795,2022-01-18 22:42:12.844281427,Smartwatch,115.91,2,101.0,Efectivo,E001
1796,2022-01-18 22:56:37.132377459,Auriculares,635.68,4,101.0,Tarjeta Crédito,E001
1797,2022-01-18 23:11:01.420473491,Cámara,830.98,4,,Transferencia,E002
1798,2022-01-18 23:25:25.708569523,Teléfono,892.78,3,,nan,E002
1799,2022-01-18 23:39:49.996665555,nan,552.39,3,,Efectivo,E003
1800,2022-01-18 23:54:14.284761587,Tablet,472.58,2,102.0,nan,E001
1801,2022-01-19 00:08:38.572857619,Smartwatch,656.19,1,,Transferencia,E003
1802,2022-01-19 00:23:02.860953651,Portátil,109.29,2,102.0,Tarjeta Crédito,E003
1803,2022-01-19 00:37:27.149049683,Auriculares,944.64,1,102.0,nan,E001
1804,2022-01-19 00:51:51.437145715,Smartwatch,277.91,2,103.0,Efectivo,E002
1805,2022-01-19 01:06:15.725241747,Cámara,646.0,2,103.0,Efectivo,E001
1806,2022-01-19 01:20:40.013337779,Teléfono,623.37,2,,Transferencia,E001
1807,2022-01-19 01:35:04.301433811,Portátil,735.61,2,102.0,Tarjeta Crédito,E001
1808,2022-01-19 01:49:28.589529843,Tablet,860.86,3,,Tarjeta Crédito,E003
1809,2022-01-19 02:03:52.877625875,Cámara,290.05,2,,nan,E001
1810,2022-01-19 02:18:17.165721907,Smartwatch,246.58,1,102.0,Transferencia,E001
1811,2022-01-19 02:32:41.453817939,Tablet,758.92,1,102.0,Efectivo,E001
1812,2022-01-19 02:47:05.741913971,Teléfono,227.16,1,101.0,Transferencia,E002
1813,2022-01-19 03:01:30.030010003,Auriculares,958.24,2,101.0,Tarjeta Crédito,E003
1814,2022-01-19 03:15:54.318106035,Cámara,237.39,3,,Efectivo,E003
1815,2022-01-19 03:30:18.606202067,Teléfono,550.15,4,,Transferencia,E002
1816,2022-01-19 03:44:42.894298099,Teléfono,673.46,4,102.0,Tarjeta Crédito,E002
1817,2022-01-19 03:59:07.182394131,Auriculares,212.14,1,102.0,nan,E001
1818,2022-01-19 04:13:31.470490163,Auriculares,416.65,3,103.0,nan,E001
1819,2022-01-19 04:27:55.758586195,Teléfono,790.12,4,101.0,Tarjeta Crédito,E002
1820,2022-01-19 04:42:20.046682227,Auriculares,335.15,1,103.0,Transferencia,E001
1821,2022-01-19 04:56:44.334778259,Cámara,376.99,3,102.0,Efectivo,E001
1822,2022-01-19 05:11:08.622874291,nan,243.92,1,101.0,Transferencia,E001
1823,2022-01-19 05:25:32.910970323,Auriculares,770.62,3,,Transferencia,E001
1824,2022-01-19 05:39:57.199066355,Cámara,277.51,2,101.0,Tarjeta Crédito,E003
1825,2022-01-19 05:54:21.487162387,Teléfono,307.3,3,101.0,nan,E002
1826,2022-01-19 06:08:45.775258419,Portátil,516.34,1,101.0,Efectivo,E002
1827,2022-01-19 06:23:10.063354451,Teléfono,232.2,1,,Efectivo,E003
1828,2022-01-19 06:37:34.351450483,nan,268.14,2,102.0,Transferencia,E002
1829,2022-01-19 06:51:58.639546515,Smartwatch,929.92,1,103.0,Tarjeta Crédito,E003
1830,2022-01-19 07:06:22.927642547,Teléfono,811.98,4,101.0,nan,E001
1831,2022-01-19 07:20:47.215738579,Teléfono,305.18,4,101.0,Efectivo,E003
1832,2022-01-19 07:35:11.503834611,Cámara,714.15,4,103.0,Efectivo,E002
1833,2022-01-19 07:49:35.791930643,Portátil,396.04,3,,Transferencia,E003
1834,2022-01-19 08:04:00.080026675,Auriculares,453.77,2,101.0,Efectivo,E001
1835,2022-01-19 08:18:24.368122707,Tablet,720.57,4,101.0,nan,E001
1836,2022-01-19 08:32:48.656218739,nan,815.18,4,102.0,Tarjeta Crédito,E002
1837,2022-01-19 08:47:12.944314771,Cámara,300.38,1,103.0,Tarjeta Crédito,E002
1838,2022-01-19 09:01:37.232410803,Teléfono,215.06,1,,Transferencia,E003
1839,2022-01-19 09:16:01.520506835,Smartwatch,467.9,4,103.0,Efectivo,E001
1840,2022-01-19 09:30:25.808602867,Teléfono,289.02,3,103.0,Transferencia,E003
1841,2022-01-19 09:44:50.096698899,Tablet,813.65,3,101.0,Tarjeta Crédito,E002
1842,2022-01-19 09:59:14.384794931,Auriculares,210.47,3,,nan,E003
1843,2022-01-19 10:13:38.672890963,Portátil,360.44,3,103.0,Efectivo,E002
1844,2022-01-19 10:28:02.960986995,Smartwatch,233.54,4,102.0,Transferencia,E003
1845,2022-01-19 10:42:27.249083027,Teléfono,81.49,1,102.0,nan,E002
1846,2022-01-19 10:56:51.537179059,Tablet,604.76,4,,Efectivo,E001
1847,2022-01-19 11:11:15.825275091,Smartwatch,791.03,3,102.0,nan,E002
1848,2022-01-19 11:25:40.113371123,Smartwatch,826.84,2,101.0,Efectivo,E003
1849,2022-01-19 11:40:04.401467155,Teléfono,704.05,2,,Tarjeta Crédito,E001
1850,2022-01-19 11:54:28.689563187,nan,774.66,4,103.0,Transferencia,E002
1851,2022-01-19 12:08:52.977659219,Tablet,471.39,4,101.0,Efectivo,E003
1852,2022-01-19 12:23:17.265755251,Auriculares,158.59,1,101.0,nan,E003
1853,2022-01-19 12:37:41.553851283,Tablet,308.46,3,103.0,Transferencia,E002
1854,2022-01-19 12:52:05.841947315,Teléfono,582.7,4,101.0,Transferencia,E002
1855,2022-01-19 13:06:30.130043347,Cámara,933.39,1,103.0,Transferencia,E001
1856,2022-01-19 13:20:54.418139379,Smartwatch,695.96,1,102.0,nan,E002
1857,2022-01-19 13:35:18.706235411,Auriculares,225.56,4,102.0,nan,E002
1858,2022-01-19 13:49:42.994331443,Tablet,491.32,2,101.0,Efectivo,E002
1859,2022-01-19 14:04:07.282427475,Cámara,845.53,3,102.0,Transferencia,E003
1860,2022-01-19 14:18:31.570523507,Portátil,141.93,4,,Tarjeta Crédito,E001
1861,2022-01-19 14:32:55.858619539,Portátil,125.2,1,103.0,Transferencia,E001
1862,2022-01-19 14:47:20.146715571,nan,940.61,4,102.0,nan,E003
1863,2022-01-19 15:01:44.434811603,Tablet,879.76,2,103.0,Transferencia,E002
1864,2022-01-19 15:16:08.722907635,Auriculares,457.21,2,102.0,Efectivo,E003
1865,2022-01-19 15:30:33.011003667,Teléfono,737.84,1,102.0,Efectivo,E003
1866,2022-01-19 15:44:57.299099699,Portátil,795.13,3,102.0,nan,E002
1867,2022-01-19 15:59:21.587195731,Cámara,363.84,4,,Efectivo,E003
1868,2022-01-19 16:13:45.875291763,nan,464.42,4,103.0,Tarjeta Crédito,E002
1869,2022-01-19 16:28:10.163387795,Cámara,867.63,3,102.0,nan,E003
1870,2022-01-19 16:42:34.451483827,Cámara,62.7,1,101.0,nan,E001
1871,2022-01-19 16:56:58.739579859,Portátil,371.39,2,102.0,nan,E003
1872,2022-01-19 17:11:23.027675891,Tablet,972.18,3,101.0,nan,E003
1873,2022-01-19 17:25:47.315771924,Smartwatch,485.31,1,101.0,Efectivo,E003
1874,2022-01-19 17:40:11.603867956,Portátil,435.15,3,101.0,nan,E002
1875,2022-01-19 17:54:35.891963988,Auriculares,80.92,1,102.0,Efectivo,E001
1876,2022-01-19 18:09:00.180060020,Auriculares,742.41,3,,Tarjeta Crédito,E002
1877,2022-01-19 18:23:24.468156052,Tablet,944.03,4,102.0,nan,E003
1878,2022-01-19 18:37:48.756252084,Cámara,712.85,2,103.0,Tarjeta Crédito,E003
1879,2022-01-19 18:52:13.044348116,Portátil,674.52,1,,Transferencia,E003
1880,2022-01-19 19:06:37.332444148,Tablet,935.44,1,103.0,Transferencia,E002
1881,2022-01-19 19:21:01.620540180,nan,196.33,1,101.0,nan,E002
1882,2022-01-19 19:35:25.908636212,Smartwatch,148.84,4,101.0,Transferencia,E003
1883,2022-01-19 19:49:50.196732244,Teléfono,701.33,1,,Transferencia,E003
1884,2022-01-19 20:04:14.484828276,Auriculares,119.96,4,102.0,Efectivo,E003
1885,2022-01-19 20:18:38.772924308,Teléfono,913.39,4,101.0,Efectivo,E003
1886,2022-01-19 20:33:03.061020340,Teléfono,700.61,4,103.0,Transferencia,E001
1887,2022-01-19 20:47:27.349116372,Smartwatch,786.81,3,101.0,Transferencia,E002
1888,2022-01-19 21:01:51.637212404,Portátil,903.07,1,101.0,Efectivo,E003
1889,2022-01-19 21:16:15.925308436,Smartwatch,128.51,2,,Transferencia,E001
1890,2022-01-19 21:30:40.213404468,Tablet,370.12,4,102.0,nan,E001
1891,2022-01-19 21:45:04.501500500,Teléfono,576.46,3,,Efectivo,E001
1892,2022-01-19 21:59:28.789596532,Teléfono,861.14,3,101.0,nan,E001
1893,2022-01-19 22:13:53.077692564,Cámara,578.19,4,102.0,nan,E002
1894,2022-01-19 22:28:17.365788596,Cámara,595.44,1,103.0,nan,E002
1895,2022-01-19 22:42:41.653884628,Teléfono,594.4,4,,Efectivo,E002
1896,2022-01-19 22:57:05.941980660,Portátil,682.46,2,101.0,Efectivo,E003
1897,2022-01-19 23:11:30.230076692,nan,737.89,2,,Efectivo,E003
1898,2022-01-19 23:25:54.518172724,Teléfono,701.74,3,103.0,Tarjeta Crédito,E002
1899,2022-01-19 23:40:18.806268756,nan,181.25,4,,nan,E002
1900,2022-01-19 23:54:43.094364788,Auriculares,991.1,1,,Tarjeta Crédito,E003
1901,2022-01-20 00:09:07.382460820,Tablet,859.42,4,102.0,Transferencia,E002
1902,2022-01-20 00:23:31.670556852,Portátil,498.99,3,103.0,Tarjeta Crédito,E002
1903,2022-01-20 00:37:55.958652884,nan,661.28,4,101.0,Tarjeta Crédito,E002
1904,2022-01-20 00:52:20.246748916,nan,303.93,1,102.0,Efectivo,E002
1905,2022-01-20 01:06:44.534844948,Smartwatch,838.41,4,101.0,nan,E003
1906,2022-01-20 01:21:08.822940980,Cámara,620.98,2,103.0,nan,E001
1907,2022-01-20 01:35:33.111037012,nan,299.48,4,102.0,Efectivo,E001
1908,2022-01-20 01:49:57.399133044,Smartwatch,848.79,1,101.0,Efectivo,E001
1909,2022-01-20 02:04:21.687229076,nan,143.53,1,103.0,Transferencia,E001
1910,2022-01-20 02:18:45.975325108,Tablet,292.4,1,103.0,nan,E003
1911,2022-01-20 02:33:10.263421140,Auriculares,370.55,4,102.0,Tarjeta Crédito,E003
1912,2022-01-20 02:47:34.551517172,Portátil,167.99,4,102.0,Transferencia,E002
1913,2022-01-20 03:01:58.839613204,Portátil,491.09,3,,Transferencia,E003
1914,2022-01-20 03:16:23.127709236,nan,777.44,3,101.0,Efectivo,E001
1915,2022-01-20 03:30:47.415805268,nan,436.82,3,101.0,Transferencia,E001
1916,2022-01-20 03:45:11.703901300,Portátil,710.14,4,,Efectivo,E001
1917,2022-01-20 03:59:35.991997332,Cámara,234.33,3,102.0,Tarjeta Crédito,E002
1918,2022-01-20 04:14:00.280093364,Smartwatch,835.68,3,102.0,nan,E002
1919,2022-01-20 04:28:24.568189396,Tablet,211.96,2,102.0,Transferencia,E003
1920,2022-01-20 04:42:48.856285428,Auriculares,716.19,4,101.0,Transferencia,E001
1921,2022-01-20 04:57:13.144381460,Smartwatch,317.51,2,103.0,Tarjeta Crédito,E002
1922,2022-01-20 05:11:37.432477492,Teléfono,826.23,1,102.0,Transferencia,E003
1923,2022-01-20 05:26:01.720573524,Teléfono,966.41,2,102.0,Tarjeta Crédito,E003
1924,2022-01-20 05:40:26.008669556,Teléfono,788.17,4,102.0,Efectivo,E001
1925,2022-01-20 05:54:50.296765588,nan,101.26,4,103.0,Efectivo,E003
1926,2022-01-20 06:09:14.584861620,nan,87.42,3,103.0,Tarjeta Crédito,E002
1927,2022-01-20 06:23:38.872957652,Tablet,69.96,1,103.0,Transferencia,E002
1928,2022-01-20 06:38:03.161053684,nan,938.42,2,,Tarjeta Crédito,E002
1929,2022-01-20 06:52:27.449149716,nan,219.97,4,101.0,Transferencia,E001
1930,2022-01-20 07:06:51.737245748,nan,861.63,4,101.0,nan,E001
1931,2022-01-20 07:21:16.025341780,Portátil,746.74,1,103.0,Efectivo,E002
1932,2022-01-20 07:35:40.313437812,Auriculares,692.18,3,103.0,Transferencia,E003
1933,2022-01-20 07:50:04.601533844,Smartwatch,94.66,3,,Transferencia,E003
1934,2022-01-20 08:04:28.889629876,Cámara,591.35,2,102.0,Transferencia,E001
1935,2022-01-20 08:18:53.177725908,nan,974.59,3,101.0,Tarjeta Crédito,E001
1936,2022-01-20 08:33:17.465821940,Smartwatch,664.17,1,102.0,Transferencia,E003
1937,2022-01-20 08:47:41.753917972,Portátil,324.69,1,102.0,Efectivo,E001
1938,2022-01-20 09:02:06.042014004,Cámara,779.23,4,102.0,Efectivo,E001
1939,2022-01-20 09:16:30.330110036,Portátil,510.98,1,101.0,Transferencia,E003
1940,2022-01-20 09:30:54.618206068,Teléfono,161.09,2,103.0,Transferencia,E001
1941,2022-01-20 09:45:18.906302100,Portátil,882.37,4,101.0,nan,E002
1942,2022-01-20 09:59:43.194398132,Teléfono,814.3,1,,nan,E001
1943,2022-01-20 10:14:07.482494164,Teléfono,75.39,4,103.0,Efectivo,E001
1944,2022-01-20 10:28:31.770590196,Auriculares,88.67,1,102.0,Tarjeta Crédito,E003
1945,2022-01-20 10:42:56.058686228,Auriculares,229.27,3,,Efectivo,E002
1946,2022-01-20 10:57:20.346782260,Smartwatch,869.88,2,101.0,Efectivo,E003
1947,2022-01-20 11:11:44.634878292,Cámara,234.84,2,102.0,Efectivo,E001
1948,2022-01-20 11:26:08.922974324,Cámara,925.64,2,103.0,Efectivo,E002
1949,2022-01-20 11:40:33.211070356,Tablet,535.32,2,,Efectivo,E003
1950,2022-01-20 11:54:57.499166388,Tablet,322.89,3,103.0,Tarjeta Crédito,E001
1951,2022-01-20 12:09:21.787262420,Cámara,168.79,4,102.0,Efectivo,E001
1952,2022-01-20 12:23:46.075358452,Auriculares,600.95,2,102.0,nan,E003
1953,2022-01-20 12:38:10.363454484,Teléfono,901.71,2,102.0,Tarjeta Crédito,E002
1954,2022-01-20 12:52:34.651550516,nan,639.34,1,103.0,nan,E002
1955,2022-01-20 13:06:58.939646548,Tablet,462.59,4,103.0,Tarjeta Crédito,E001
1956,2022-01-20 13:21:23.227742580,Auriculares,643.76,2,,Tarjeta Crédito,E002
1957,2022-01-20 13:35:47.515838612,Teléfono,748.0,2,103.0,Tarjeta Crédito,E001
1958,2022-01-20 13:50:11.803934644,nan,277.2,4,,Efectivo,E002
1959,2022-01-20 14:04:36.092030676,Smartwatch,306.5,4,102.0,Efectivo,E001
1960,2022-01-20 14:19:00.380126708,Tablet,897.73,3,103.0,Tarjeta Crédito,E001
1961,2022-01-20 14:33:24.668222740,Auriculares,791.67,2,101.0,Transferencia,E001
1962,2022-01-20 14:47:48.956318772,nan,740.14,4,101.0,nan,E001
1963,2022-01-20 15:02:13.244414804,nan,687.07,4,,Efectivo,E001
1964,2022-01-20 15:16:37.532510836,Cámara,543.37,2,102.0,Transferencia,E003
1965,2022-01-20 15:31:01.820606868,Auriculares,394.29,4,101.0,Tarjeta Crédito,E002
1966,2022-01-20 15:45:26.108702900,Smartwatch,422.2,3,,Tarjeta Crédito,E003
1967,2022-01-20 15:59:50.396798933,Tablet,125.38,3,103.0,Efectivo,E002
1968,2022-01-20 16:14:14.684894965,Teléfono,891.88,2,101.0,Transferencia,E001
1969,2022-01-20 16:28:38.972990997,Tablet,69.97,4,103.0,Efectivo,E002
1970,2022-01-20 16:43:03.261087029,nan,852.49,3,102.0,Efectivo,E003
1971,2022-01-20 16:57:27.549183061,nan,482.77,2,102.0,Efectivo,E001
1972,2022-01-20 17:11:51.837279093,Portátil,225.07,4,,Transferencia,E003
1973,2022-01-20 17:26:16.125375125,Smartwatch,641.84,4,101.0,Tarjeta Crédito,E003
1974,2022-01-20 17:40:40.413471157,Cámara,537.48,1,102.0,Tarjeta Crédito,E002
1975,2022-01-20 17:55:04.701567189,Portátil,658.65,3,102.0,Transferencia,E003
1976,2022-01-20 18:09:28.989663221,Tablet,397.48,4,,Efectivo,E003
1977,2022-01-20 18:23:53.277759253,Tablet,808.63,4,,Tarjeta Crédito,E001
1978,2022-01-20 18:38:17.565855285,nan,456.82,3,101.0,Transferencia,E003
1979,2022-01-20 18:52:41.853951317,Auriculares,419.07,3,101.0,Tarjeta Crédito,E001
1980,2022-01-20 19:07:06.142047349,nan,645.06,2,,nan,E003
1981,2022-01-20 19:21:30.430143381,Auriculares,844.28,1,101.0,Efectivo,E002
1982,2022-01-20 19:35:54.718239413,Portátil,133.32,1,102.0,Transferencia,E002
1983,2022-01-20 19:50:19.006335445,Smartwatch,465.57,2,,Tarjeta Crédito,E001
1984,2022-01-20 20:04:43.294431477,Auriculares,499.33,4,,Tarjeta Crédito,E002
1985,2022-01-20 20:19:07.582527509,Auriculares,555.34,4,103.0,nan,E003
1986,2022-01-20 20:33:31.870623541,Portátil,359.67,3,103.0,nan,E003
1987,2022-01-20 20:47:56.158719573,Auriculares,224.45,1,103.0,Tarjeta Crédito,E002
1988,2022-01-20 21:02:20.446815605,Portátil,267.07,4,102.0,Efectivo,E002
1989,2022-01-20 21:16:44.734911637,Teléfono,284.32,1,101.0,Tarjeta Crédito,E003
1990,2022-01-20 21:31:09.023007669,Portátil,443.46,4,,Tarjeta Crédito,E002
1991,2022-01-20 21:45:33.311103701,Auriculares,576.11,2,101.0,nan,E003
1992,2022-01-20 21:59:57.599199733,Smartwatch,365.23,3,103.0,nan,E002
1993,2022-01-20 22:14:21.887295765,nan,834.36,3,102.0,Transferencia,E003
1994,2022-01-20 22:28:46.175391797,Cámara,502.07,1,101.0,Efectivo,E001
1995,2022-01-20 22:43:10.463487829,Cámara,340.54,4,102.0,Transferencia,E002
1996,2022-01-20 22:57:34.751583861,nan,378.35,3,,Transferencia,E003
1997,2022-01-20 23:11:59.039679893,Portátil,989.81,4,101.0,Transferencia,E001
1998,2022-01-20 23:26:23.327775925,Smartwatch,678.45,4,103.0,Efectivo,E001
1999,2022-01-20 23:40:47.615871957,Cámara,439.19,2,102.0,Tarjeta Crédito,E002
2000,2022-01-20 23:55:11.903967989,Smartwatch,902.01,4,,Efectivo,E003
2001,2022-01-21 00:09:36.192064021,nan,776.38,2,103.0,Tarjeta Crédito,E003
2002,2022-01-21 00:24:00.480160053,Cámara,871.38,4,,nan,E003
2003,2022-01-21 00:38:24.768256085,Auriculares,203.06,1,103.0,Transferencia,E001
2004,2022-01-21 00:52:49.056352117,Teléfono,812.3,2,101.0,Efectivo,E003
2005,2022-01-21 01:07:13.344448149,Teléfono,506.11,1,101.0,nan,E003
2006,2022-01-21 01:21:37.632544181,Auriculares,114.74,4,102.0,Transferencia,E003
2007,2022-01-21 01:36:01.920640213,Smartwatch,137.43,3,103.0,Efectivo,E001
2008,2022-01-21 01:50:26.208736245,Teléfono,594.73,1,101.0,nan,E002
2009,2022-01-21 02:04:50.496832277,nan,419.28,2,101.0,nan,E002
2010,2022-01-21 02:19:14.784928309,Portátil,117.28,4,101.0,Tarjeta Crédito,E001
2011,2022-01-21 02:33:39.073024341,Teléfono,464.55,1,103.0,Tarjeta Crédito,E001
2012,2022-01-21 02:48:03.361120373,nan,802.54,3,102.0,nan,E002
2013,2022-01-21 03:02:27.649216405,Cámara,254.26,2,101.0,nan,E003
2014,2022-01-21 03:16:51.937312437,Auriculares,736.42,3,,Tarjeta Crédito,E003
2015,2022-01-21 03:31:16.225408469,Tablet,454.99,4,,Transferencia,E002
2016,2022-01-21 03:45:40.513504501,nan,362.26,1,101.0,Transferencia,E003
2017,2022-01-21 04:00:04.801600533,Cámara,446.87,1,103.0,Transferencia,E001
2018,2022-01-21 04:14:29.089696565,Cámara,654.11,2,101.0,Efectivo,E003
2019,2022-01-21 04:28:53.377792597,Portátil,413.78,3,,Transferencia,E002
2020,2022-01-21 04:43:17.665888629,Tablet,556.78,4,103.0,Transferencia,E003
2021,2022-01-21 04:57:41.953984661,Portátil,121.1,3,,Transferencia,E001
2022,2022-01-21 05:12:06.242080693,Auriculares,680.78,1,102.0,Tarjeta Crédito,E002
2023,2022-01-21 05:26:30.530176725,nan,187.35,2,103.0,Transferencia,E003
2024,2022-01-21 05:40:54.818272757,Tablet,210.47,3,,Efectivo,E003
2025,2022-01-21 05:55:19.106368789,Smartwatch,711.75,1,103.0,nan,E002
2026,2022-01-21 06:09:43.394464821,Auriculares,991.43,1,103.0,Tarjeta Crédito,E003
2027,2022-01-21 06:24:07.682560853,Teléfono,908.43,1,101.0,Efectivo,E003
2028,2022-01-21 06:38:31.970656885,Cámara,484.53,3,103.0,nan,E002
2029,2022-01-21 06:52:56.258752917,Teléfono,337.67,3,101.0,nan,E003
2030,2022-01-21 07:07:20.546848949,Auriculares,472.77,1,103.0,Tarjeta Crédito,E001
2031,2022-01-21 07:21:44.834944981,Portátil,581.73,1,,Tarjeta Crédito,E001
2032,2022-01-21 07:36:09.123041013,nan,300.79,4,101.0,Transferencia,E001
2033,2022-01-21 07:50:33.411137045,Smartwatch,735.61,3,101.0,Tarjeta Crédito,E003
2034,2022-01-21 08:04:57.699233077,Cámara,72.87,2,101.0,Transferencia,E003
2035,2022-01-21 08:19:21.987329109,nan,945.47,2,103.0,Tarjeta Crédito,E001
2036,2022-01-21 08:33:46.275425141,Cámara,739.71,3,103.0,Efectivo,E002
2037,2022-01-21 08:48:10.563521173,Tablet,879.41,3,101.0,Efectivo,E001
2038,2022-01-21 09:02:34.851617205,Smartwatch,371.62,1,101.0,Tarjeta Crédito,E001
2039,2022-01-21 09:16:59.139713237,Teléfono,935.39,2,103.0,nan,E002
2040,2022-01-21 09:31:23.427809269,Smartwatch,990.62,4,101.0,Transferencia,E003
2041,2022-01-21 09:45:47.715905301,Auriculares,220.47,4,102.0,Tarjeta Crédito,E001
2042,2022-01-21 10:00:12.004001333,Auriculares,595.65,1,,Tarjeta Crédito,E001
2043,2022-01-21 10:14:36.292097365,nan,873.44,3,103.0,Transferencia,E001
2044,2022-01-21 10:29:00.580193397,Auriculares,96.23,1,,Tarjeta Crédito,E001
2045,2022-01-21 10:43:24.868289429,Auriculares,787.03,2,101.0,Efectivo,E002
2046,2022-01-21 10:57:49.156385461,Portátil,83.21,1,103.0,Transferencia,E001
2047,2022-01-21 11:12:13.444481493,nan,671.98,1,103.0,Efectivo,E001
2048,2022-01-21 11:26:37.732577525,Smartwatch,140.92,1,,nan,E002
2049,2022-01-21 11:41:02.020673557,Auriculares,145.41,3,102.0,Tarjeta Crédito,E002
2050,2022-01-21 11:55:26.308769589,Portátil,323.15,2,102.0,Transferencia,E002
